1,START,195509,2011-12-24 18:19:41+00:00,2011-12-24 18:19:41+00:00,No_resource
2,A_SUBMITTED,195509,2011-12-24 18:19:41+00:00,2011-12-24 18:19:42+00:00,112
3,A_PARTLYSUBMITTED,195509,2011-12-24 18:19:42+00:00,2011-12-24 18:19:43+00:00,112
4,W_Afhandelenleads,195509,2011-12-24 18:19:43+00:00,2011-12-24 18:19:52+00:00,112
5,W_Afhandelenleads,195509,2011-12-24 18:19:52+00:00,2011-12-26 12:02:20+00:00,10889
6,A_DECLINED,195509,2011-12-26 12:02:20+00:00,2011-12-26 12:04:18+00:00,10889
7,W_Afhandelenleads,195509,2011-12-26 12:04:18+00:00,2011-12-26 12:04:22+00:00,10889
8,END,195509,2011-12-26 12:04:22+00:00,2011-12-26 12:04:23+00:00,No_resource
1,START,195512,2011-12-24 18:26:34+00:00,2011-12-24 18:26:34+00:00,No_resource
2,A_SUBMITTED,195512,2011-12-24 18:26:34+00:00,2011-12-24 18:26:35+00:00,112
3,A_PARTLYSUBMITTED,195512,2011-12-24 18:26:35+00:00,2011-12-24 18:26:35+00:00,112
4,W_Afhandelenleads,195512,2011-12-24 18:26:35+00:00,2011-12-24 18:27:13+00:00,112
5,W_Afhandelenleads,195512,2011-12-24 18:27:13+00:00,2011-12-26 12:04:42+00:00,10889
6,A_PREACCEPTED,195512,2011-12-26 12:04:42+00:00,2011-12-26 12:05:24+00:00,10889
7,W_Completerenaanvraag,195512,2011-12-26 12:05:24+00:00,2011-12-26 12:05:24+00:00,10889
8,W_Afhandelenleads,195512,2011-12-26 12:05:24+00:00,2011-12-26 12:05:25+00:00,10889
9,W_Completerenaanvraag,195512,2011-12-26 12:05:25+00:00,2011-12-26 14:00:10+00:00,11002
10,A_DECLINED,195512,2011-12-26 14:00:10+00:00,2011-12-26 14:07:09+00:00,11002
11,W_Completerenaanvraag,195512,2011-12-26 14:07:09+00:00,2011-12-26 14:07:13+00:00,11002
12,END,195512,2011-12-26 14:07:13+00:00,2011-12-26 14:07:14+00:00,No_resource
1,START,195515,2011-12-24 19:38:15+00:00,2011-12-24 19:38:15+00:00,No_resource
2,A_SUBMITTED,195515,2011-12-24 19:38:15+00:00,2011-12-24 19:38:16+00:00,112
3,A_PARTLYSUBMITTED,195515,2011-12-24 19:38:16+00:00,2011-12-24 19:38:17+00:00,112
4,A_DECLINED,195515,2011-12-24 19:38:17+00:00,2011-12-24 19:39:02+00:00,112
