1,START,200155,2012-01-12 10:26:50+00:00,2012-01-12 10:26:50+00:00,No_resource
2,A_SUBMITTED,200155,2012-01-12 10:26:50+00:00,2012-01-12 10:26:51+00:00,112
3,A_PARTLYSUBMITTED,200155,2012-01-12 10:26:51+00:00,2012-01-12 10:26:52+00:00,112
4,A_DECLINED,200155,2012-01-12 10:26:52+00:00,2012-01-12 10:27:24+00:00,112
5,END,200155,2012-01-12 10:27:24+00:00,2012-01-12 10:27:25+00:00,No_resource
1,START,200158,2012-01-12 10:39:34+00:00,2012-01-12 10:39:34+00:00,No_resource
2,A_SUBMITTED,200158,2012-01-12 10:39:34+00:00,2012-01-12 10:39:35+00:00,112
3,A_PARTLYSUBMITTED,200158,2012-01-12 10:39:35+00:00,2012-01-12 10:39:35+00:00,112
4,A_DECLINED,200158,2012-01-12 10:39:35+00:00,2012-01-12 10:40:08+00:00,112
5,END,200158,2012-01-12 10:40:08+00:00,2012-01-12 10:40:09+00:00,No_resource
1,START,200161,2012-01-12 10:48:26+00:00,2012-01-12 10:48:26+00:00,No_resource
2,A_SUBMITTED,200161,2012-01-12 10:48:26+00:00,2012-01-12 10:48:27+00:00,112
3,A_PARTLYSUBMITTED,200161,2012-01-12 10:48:27+00:00,2012-01-12 10:48:27+00:00,112
4,W_Afhandelenleads,200161,2012-01-12 10:48:27+00:00,2012-01-12 10:48:38+00:00,112
5,W_Afhandelenleads,200161,2012-01-12 10:48:38+00:00,2012-01-12 12:00:10+00:00,11169
6,A_PREACCEPTED,200161,2012-01-12 12:00:10+00:00,2012-01-12 12:02:48+00:00,11169
7,W_Completerenaanvraag,200161,2012-01-12 12:02:48+00:00,2012-01-12 12:02:48+00:00,11169
8,W_Afhandelenleads,200161,2012-01-12 12:02:48+00:00,2012-01-12 12:02:49+00:00,11169
9,W_Completerenaanvraag,200161,2012-01-12 12:02:49+00:00,2012-01-12 16:11:00+00:00,10914
10,W_Completerenaanvraag,200161,2012-01-12 16:11:00+00:00,2012-01-13 06:15:05+00:00,10914
11,W_Completerenaanvraag,200161,2012-01-13 06:15:05+00:00,2012-01-13 11:54:00+00:00,11169
12,W_Completerenaanvraag,200161,2012-01-13 11:54:00+00:00,2012-01-13 12:07:49+00:00,11169
13,W_Completerenaanvraag,200161,2012-01-13 12:07:49+00:00,2012-01-13 20:30:14+00:00,10909
14,W_Completerenaanvraag,200161,2012-01-13 20:30:14+00:00,2012-01-13 20:32:31+00:00,10909
15,W_Completerenaanvraag,200161,2012-01-13 20:32:31+00:00,2012-01-14 15:17:52+00:00,10932
16,W_Completerenaanvraag,200161,2012-01-14 15:17:52+00:00,2012-01-14 15:32:20+00:00,10932
17,W_Completerenaanvraag,200161,2012-01-14 15:32:20+00:00,2012-01-16 13:24:54+00:00,10913
18,W_Completerenaanvraag,200161,2012-01-16 13:24:54+00:00,2012-01-16 13:26:18+00:00,10913
19,W_Completerenaanvraag,200161,2012-01-16 13:26:18+00:00,2012-01-17 11:52:04+00:00,11169
20,W_Completerenaanvraag,200161,2012-01-17 11:52:04+00:00,2012-01-17 11:52:38+00:00,11169
21,W_Completerenaanvraag,200161,2012-01-17 11:52:38+00:00,2012-01-18 14:43:56+00:00,10889
22,W_Completerenaanvraag,200161,2012-01-18 14:43:56+00:00,2012-01-18 14:44:59+00:00,10889
23,W_Completerenaanvraag,200161,2012-01-18 14:44:59+00:00,2012-01-18 19:34:01+00:00,10861
24,W_Completerenaanvraag,200161,2012-01-18 19:34:01+00:00,2012-01-18 19:34:37+00:00,10861
25,W_Completerenaanvraag,200161,2012-01-18 19:34:37+00:00,2012-01-19 20:52:30+00:00,11201
26,W_Completerenaanvraag,200161,2012-01-19 20:52:30+00:00,2012-01-19 20:53:48+00:00,11201
27,W_Completerenaanvraag,200161,2012-01-19 20:53:48+00:00,2012-01-21 16:34:42+00:00,11002
28,W_Completerenaanvraag,200161,2012-01-21 16:34:42+00:00,2012-01-21 16:37:11+00:00,11002
29,W_Completerenaanvraag,200161,2012-01-21 16:37:11+00:00,2012-01-24 09:55:16+00:00,11169
30,W_Completerenaanvraag,200161,2012-01-24 09:55:16+00:00,2012-01-24 09:55:43+00:00,11169
31,W_Completerenaanvraag,200161,2012-01-24 09:55:43+00:00,2012-01-24 20:17:14+00:00,11119
32,W_Completerenaanvraag,200161,2012-01-24 20:17:14+00:00,2012-01-24 20:19:50+00:00,11119
33,W_Completerenaanvraag,200161,2012-01-24 20:19:50+00:00,2012-02-10 20:40:05+00:00,11201
34,W_Completerenaanvraag,200161,2012-02-10 20:40:05+00:00,2012-02-10 20:40:16+00:00,11201
35,W_Completerenaanvraag,200161,2012-02-10 20:40:16+00:00,2012-02-12 09:15:23+00:00,11201
36,A_CANCELLED,200161,2012-02-12 09:15:23+00:00,2012-02-12 09:15:23+00:00,112
37,END,200161,2012-02-12 09:15:23+00:00,2012-02-12 09:15:24+00:00,No_resource
1,START,200164,2012-01-12 10:58:10+00:00,2012-01-12 10:58:10+00:00,No_resource
2,A_SUBMITTED,200164,2012-01-12 10:58:10+00:00,2012-01-12 10:58:11+00:00,112
3,A_PARTLYSUBMITTED,200164,2012-01-12 10:58:11+00:00,2012-01-12 10:58:11+00:00,112
4,W_Afhandelenleads,200164,2012-01-12 10:58:11+00:00,2012-01-12 10:58:23+00:00,112
