1,START,197072,2012-01-02 11:18:33+00:00,2012-01-02 11:18:33+00:00,No_resource
2,A_SUBMITTED,197072,2012-01-02 11:18:33+00:00,2012-01-02 11:18:34+00:00,112
3,A_PARTLYSUBMITTED,197072,2012-01-02 11:18:34+00:00,2012-01-02 11:18:34+00:00,112
4,A_PREACCEPTED,197072,2012-01-02 11:18:34+00:00,2012-01-02 11:19:09+00:00,112
5,W_Completerenaanvraag,197072,2012-01-02 11:19:09+00:00,2012-01-02 11:19:10+00:00,112
6,W_Completerenaanvraag,197072,2012-01-02 11:19:10+00:00,2012-01-02 15:35:46+00:00,10910
7,W_Completerenaanvraag,197072,2012-01-02 15:35:46+00:00,2012-01-02 15:42:40+00:00,10910
8,W_Completerenaanvraag,197072,2012-01-02 15:42:40+00:00,2012-01-02 16:11:40+00:00,11121
9,W_Completerenaanvraag,197072,2012-01-02 16:11:40+00:00,2012-01-02 16:14:52+00:00,11121
10,W_Completerenaanvraag,197072,2012-01-02 16:14:52+00:00,2012-01-02 17:40:40+00:00,11201
11,W_Completerenaanvraag,197072,2012-01-02 17:40:40+00:00,2012-01-02 17:40:46+00:00,11201
12,W_Completerenaanvraag,197072,2012-01-02 17:40:46+00:00,2012-01-02 17:47:18+00:00,11201
13,A_ACCEPTED,197072,2012-01-02 17:47:18+00:00,2012-01-02 17:55:38+00:00,11201
14,A_FINALIZED,197072,2012-01-02 17:55:38+00:00,2012-01-02 17:59:35+00:00,11201
15,O_SELECTED,197072,2012-01-02 17:59:35+00:00,2012-01-02 17:59:35+00:00,11201
16,O_CREATED,197072,2012-01-02 17:59:35+00:00,2012-01-02 17:59:35+00:00,11201
17,O_SENT,197072,2012-01-02 17:59:35+00:00,2012-01-02 17:59:35+00:00,11201
18,W_Nabellenoffertes,197072,2012-01-02 17:59:35+00:00,2012-01-02 17:59:36+00:00,11201
19,W_Completerenaanvraag,197072,2012-01-02 17:59:36+00:00,2012-01-02 17:59:37+00:00,11201
