1,START,184610,2011-11-11 16:47:45+00:00,2011-11-11 16:47:45+00:00,No_resource
2,A_SUBMITTED,184610,2011-11-11 16:47:45+00:00,2011-11-11 16:47:46+00:00,112
3,A_PARTLYSUBMITTED,184610,2011-11-11 16:47:46+00:00,2011-11-11 16:47:46+00:00,112
4,A_PREACCEPTED,184610,2011-11-11 16:47:46+00:00,2011-11-11 16:48:22+00:00,112
5,W_Completerenaanvraag,184610,2011-11-11 16:48:22+00:00,2011-11-11 16:48:24+00:00,112
6,W_Completerenaanvraag,184610,2011-11-11 16:48:24+00:00,2011-11-11 19:46:53+00:00,11122
7,W_Completerenaanvraag,184610,2011-11-11 19:46:53+00:00,2011-11-11 19:48:34+00:00,11122
8,W_Completerenaanvraag,184610,2011-11-11 19:48:34+00:00,2011-11-12 12:19:19+00:00,11000
9,A_ACCEPTED,184610,2011-11-12 12:19:19+00:00,2011-11-12 12:26:41+00:00,11000
10,A_FINALIZED,184610,2011-11-12 12:26:41+00:00,2011-11-12 12:33:29+00:00,11000
11,O_SELECTED,184610,2011-11-12 12:26:41+00:00,2011-11-12 12:33:29+00:00,11000
12,O_CREATED,184610,2011-11-12 12:33:29+00:00,2011-11-12 12:33:31+00:00,11000
13,O_SENT,184610,2011-11-12 12:33:31+00:00,2011-11-12 12:33:31+00:00,11000
14,W_Nabellenoffertes,184610,2011-11-12 12:33:31+00:00,2011-11-12 12:33:31+00:00,11000
15,W_Completerenaanvraag,184610,2011-11-12 12:33:31+00:00,2011-11-12 12:33:32+00:00,11000
16,W_Nabellenoffertes,184610,2011-11-12 12:33:32+00:00,2011-11-21 14:01:40+00:00,No_resource
17,W_Nabellenoffertes,184610,2011-11-21 14:01:40+00:00,2011-11-21 14:04:57+00:00,No_resource
18,W_Nabellenoffertes,184610,2011-11-21 14:04:57+00:00,2011-11-26 15:56:40+00:00,10909
19,W_Nabellenoffertes,184610,2011-11-26 15:56:40+00:00,2011-11-26 15:59:36+00:00,10909
20,W_Nabellenoffertes,184610,2011-11-26 15:59:36+00:00,2011-12-02 20:25:36+00:00,No_resource
21,W_Nabellenoffertes,184610,2011-12-02 20:25:36+00:00,2011-12-02 20:27:44+00:00,No_resource
22,W_Nabellenoffertes,184610,2011-12-02 20:27:44+00:00,2011-12-06 17:58:37+00:00,11181
23,A_CANCELLED,184610,2011-12-06 17:58:37+00:00,2011-12-06 18:00:33+00:00,11181
24,O_CANCELLED,184610,2011-12-06 18:00:33+00:00,2011-12-06 18:00:33+00:00,11181
25,W_Nabellenoffertes,184610,2011-12-06 18:00:33+00:00,2011-12-06 18:00:36+00:00,11181
26,END,184610,2011-12-06 18:00:36+00:00,2011-12-06 18:00:37+00:00,No_resource
1,START,184613,2011-11-11 16:58:09+00:00,2011-11-11 16:58:09+00:00,No_resource
2,A_SUBMITTED,184613,2011-11-11 16:58:09+00:00,2011-11-11 16:58:10+00:00,112
3,A_PARTLYSUBMITTED,184613,2011-11-11 16:58:10+00:00,2011-11-11 16:58:11+00:00,112
4,W_Afhandelenleads,184613,2011-11-11 16:58:11+00:00,2011-11-11 16:58:28+00:00,112
5,W_Afhandelenleads,184613,2011-11-11 16:58:28+00:00,2011-11-11 18:48:18+00:00,10913
6,A_DECLINED,184613,2011-11-11 18:48:18+00:00,2011-11-11 18:49:34+00:00,10913
